fitzroy_lagoon_to_east_2_20200712_115918939_0000878.jpg, {COTS, 0.3235, 26, 1, 2011, 13, 2149, 188},
fitzroy_lagoon_to_east_2_20200712_115918997_0000879.jpg, {COTS, 0.4638, 26, 2, 2009, 3, 2144, 199},
fitzroy_lagoon_to_east_2_20200712_115919053_0000880.jpg, {COTS, 0.4638, 26, 3, 2002, 4, 2135, 198},
fitzroy_lagoon_to_east_2_20200712_115932952_0001138.jpg, {COTS, 0.3680, 35, 0, 938, 1933, 1063, 2021},
fitzroy_lagoon_to_east_2_20200712_115933009_0001139.jpg, {COTS, 0.3680, 35, 1, 941, 1932, 1065, 2020},
fitzroy_lagoon_to_east_2_20200712_115945605_0001369.jpg, {COTS, 0.3328, 42, 0, 1430, 1811, 1710, 1974},
fitzroy_lagoon_to_east_2_20200712_115945661_0001370.jpg, {COTS, 0.3075, 42, 1, 1436, 1814, 1705, 1976},
fitzroy_lagoon_to_east_2_20200712_115945716_0001371.jpg, {COTS, 0.3075, 42, 2, 1445, 1814, 1713, 1975},
fitzroy_lagoon_to_east_2_20200712_115951318_0001474.jpg, {COTS, 0.6439, 46, 0, 626, 1236, 802, 1385},
fitzroy_lagoon_to_east_2_20200712_115951374_0001475.jpg, {COTS, 0.6439, 46, 1, 632, 1211, 807, 1359},
fitzroy_lagoon_to_east_2_20200712_115951429_0001476.jpg, {COTS, 0.8579, 46, 2, 621, 1184, 811, 1339},
fitzroy_lagoon_to_east_2_20200712_115951482_0001477.jpg, {COTS, 0.4847, 46, 3, 602, 1132, 799, 1285},
fitzroy_lagoon_to_east_2_20200712_115951536_0001478.jpg, {COTS, 0.7749, 46, 4, 604, 1115, 801, 1278},
fitzroy_lagoon_to_east_2_20200712_115951588_0001479.jpg, {COTS, 0.3072, 46, 5, 619, 1102, 793, 1272},
fitzroy_lagoon_to_east_2_20200712_115951641_0001480.jpg, {COTS, 0.3664, 46, 6, 622, 1110, 813, 1279},
fitzroy_lagoon_to_east_2_20200712_115951699_0001481.jpg, {COTS, 0.7461, 46, 7, 636, 1131, 824, 1283},
fitzroy_lagoon_to_east_2_20200712_115951753_0001482.jpg, {COTS, 0.8160, 46, 8, 662, 1158, 828, 1311},
fitzroy_lagoon_to_east_2_20200712_115951808_0001483.jpg, {COTS, 0.3461, 46, 9, 681, 1177, 866, 1336},
fitzroy_lagoon_to_east_2_20200712_115951863_0001484.jpg, {COTS, 0.5637, 46, 10, 683, 1199, 877, 1350},
fitzroy_lagoon_to_east_2_20200712_115951917_0001485.jpg, {COTS, 0.8496, 46, 11, 690, 1230, 867, 1369},
fitzroy_lagoon_to_east_2_20200712_115951969_0001486.jpg, {COTS, 0.9216, 46, 12, 690, 1262, 865, 1377},
fitzroy_lagoon_to_east_2_20200712_115952022_0001487.jpg, {COTS, 0.7355, 46, 13, 675, 1267, 875, 1393},
fitzroy_lagoon_to_east_2_20200712_115952076_0001488.jpg, {COTS, 0.8380, 46, 14, 687, 1291, 831, 1409},
fitzroy_lagoon_to_east_2_20200712_115952128_0001489.jpg, {COTS, 0.9166, 46, 15, 660, 1329, 809, 1437},
fitzroy_lagoon_to_east_2_20200712_115952180_0001490.jpg, {COTS, 0.9473, 46, 16, 624, 1325, 816, 1450},
fitzroy_lagoon_to_east_2_20200712_115952233_0001491.jpg, {COTS, 0.9667, 46, 17, 614, 1327, 806, 1467},
fitzroy_lagoon_to_east_2_20200712_115952298_0001492.jpg, {COTS, 0.9662, 46, 18, 622, 1329, 791, 1463},
fitzroy_lagoon_to_east_2_20200712_115952350_0001493.jpg, {COTS, 0.3988, 46, 19, 596, 1338, 797, 1469},
fitzroy_lagoon_to_east_2_20200712_115952403_0001494.jpg, {COTS, 0.9084, 46, 20, 611, 1357, 751, 1468},
fitzroy_lagoon_to_east_2_20200712_115952460_0001495.jpg, {COTS, 0.9066, 46, 21, 602, 1373, 760, 1466},
fitzroy_lagoon_to_east_2_20200712_115952512_0001496.jpg, {COTS, 0.9265, 46, 22, 593, 1365, 759, 1472},
fitzroy_lagoon_to_east_2_20200712_115952565_0001497.jpg, {COTS, 0.9197, 46, 23, 590, 1379, 760, 1472},
fitzroy_lagoon_to_east_2_20200712_115952617_0001498.jpg, {COTS, 0.9622, 46, 24, 595, 1381, 746, 1474},
fitzroy_lagoon_to_east_2_20200712_115952668_0001499.jpg, {COTS, 0.5976, 46, 25, 600, 1386, 745, 1472},
fitzroy_lagoon_to_east_2_20200712_115952724_0001500.jpg, {COTS, 0.5976, 46, 26, 604, 1381, 749, 1467},
fitzroy_lagoon_to_east_2_20200712_115952881_0001503.jpg, {COTS, 0.6168, 46, 27, 640, 1347, 781, 1439},
